budget_1e21,N_params_B,D_tokens_B,Q_target,loss,train_cost_1e21,quality_cost_1e21,attention_cost_1e21,total_cost_1e21,train_cost_share,quality_cost_share,attention_cost_share,coefficient_source,bootstrap_draw,context_tokens_fixed
0.01,2.440223984401984,0.49304581596588126,0.99,1.3048453650625715,0.0072188533531739405,0.0017955325364133869,0.0009856141111533488,0.010000000000740677,0.7218853352639257,0.1795532536280396,0.09856141110803467,b6_b8_lambda10,86,4096
10.0,72.25353662770812,18.000402611016042,0.99,0.5267167939363848,7.803556496211242,0.06555234323062656,2.1308911605654166,10.000000000007285,0.7803556496205557,0.006555234323057881,0.21308911605638642,b6_b8_lambda10,86,8192
1000.0,857.0665336861915,152.66572539876512,0.99,0.28602450513028066,785.0681044812455,0.5559651218449914,214.37593039701213,1000.0000000001027,0.7850681044811649,0.0005559651218449343,0.21437593039699013,b6_b8_lambda10,86,8192
0.01,2.67711213451228,0.45667358548245324,0.99,1.3132745633717366,0.007335398383237841,0.0016630752248611455,0.0010015263925914066,0.010000000000690392,0.7335398382731411,0.16630752247463282,0.1001526392522262,b6_b8_lambda10,87,4096
10.0,75.1165356781647,17.31866050306741,0.99,0.5418994082549189,7.805506677460109,0.06306963250349705,2.1314236900584405,10.000000000022046,0.78055066774429,0.0063069632503358,0.21314236900537414,b6_b8_lambda10,87,8192
1000.0,851.5279773350152,153.6581467807339,0.99,0.2987030965376487,785.0652655754712,0.5595792380659483,214.37515518647535,1000.0000000000125,0.7850652655754614,0.0005595792380659414,0.21437515518647268,b6_b8_lambda10,87,8192
0.01,2.9672718264491467,0.4188282492467093,0.9899999999999994,1.3225553922451063,0.00745666358466469,0.0015252532814182926,0.0010180831347595524,0.010000000000842535,0.745666358403644,0.15252532812897848,0.10180831346737754,b6_b8_lambda10,88,4096
10.0,83.1472702743471,15.655483558922407,0.9899999999999777,0.5575286219624171,7.810264336495912,0.057012815428234616,2.132722848152484,10.00000000007663,0.7810264336436061,0.005701281542779772,0.2132722848136141,b6_b8_lambda10,88,8192
1000.0,929.595174530713,140.76058440261022,0.99,0.3138427630842687,785.1021601487378,0.5126099866486626,214.38522986461533,1000.0000000000017,0.7851021601487365,0.0005126099866486618,0.21438522986461497,b6_b8_lambda10,88,8192
0.01,2.4307254243623864,0.494625444444108,0.99,1.3233111698117195,0.00721379186008103,0.0018012850937544223,0.00098492304862973,0.010000000002465183,0.7213791858302698,0.18012850933103727,0.09849230483869284,b6_b8_lambda10,89,4096
10.0,64.8734510342607,20.03321170864639,0.99,0.5583893508204366,7.797741473039098,0.07295525540819386,2.1293032715712097,10.0000000000185,0.7797741473024672,0.007295525540805889,0.21293032715672702,b6_b8_lambda10,89,8192
1000.0,726.9074747772355,179.98392406424998,0.99,0.31304961048265023,784.98995845225,0.6554502263762854,214.35459132136108,999.9999999999874,0.7849899584522599,0.0006554502263762936,0.21435459132136378,b6_b8_lambda10,89,8192
0.01,2.7609554782152896,0.4450532182278205,0.99,1.2920033599434178,0.007372632725780676,0.0016207571545822374,0.001006610121493255,0.010000000001856168,0.7372632724412191,0.16207571542813975,0.10066101213064112,b6_b8_lambda10,90,4096
10.0,78.99159062514401,16.474163832341816,0.99,0.5442909981229849,7.80792243201539,0.05999421598016625,2.132083352102336,10.000000000097891,0.7807922431938957,0.0059994215979578954,0.21320833520814647,b6_b8_lambda10,90,8192
1000.0,904.6458487736,144.6405909606436,0.9899999999999336,0.3068574800371269,785.0910610602392,0.5267398662475609,214.38219907351598,1000.0000000000027,0.7850910610602371,0.0005267398662475594,0.21438219907351538,b6_b8_lambda10,90,8192
0.01,2.4027889528876756,0.49933055228454953,0.99,1.3216559271781765,0.007198715609211705,0.0018184197573927223,0.0009828646378443715,0.010000000004448797,0.7198715606009142,0.18184197565837443,0.09828646374071148,b6_b8_lambda10,91,4096
10.0,66.1075608862616,19.66190534005868,0.9899999999999636,0.5681986087135115,7.798803626447047,0.07160306329095882,2.1295933102618068,9.999999999999812,0.7798803626447194,0.007160306329096017,0.2129593310261847,b6_b8_lambda10,91,8192
1000.0,758.0041246003,172.60483628061036,0.99,0.3261202440410285,785.0110669599729,0.6285776888239286,214.3603553512033,1000.0000000000002,0.7850110669599728,0.0006285776888239285,0.21436035535120326,b6_b8_lambda10,91,8192
0.01,2.483283456662732,0.48600967833570907,0.99,1.3861130740440684,0.007241398763934253,0.0017699089257132183,0.0009886923112358234,0.010000000000883294,0.7241398763294625,0.17699089255568834,0.09886923111484928,b6_b8_lambda10,92,4096
10.0,73.11857240872556,17.788826810570793,0.9899999999999997,0.5783112865404761,7.804161727289994,0.0647818443818066,2.1310564289986544,10.000000000670454,0.7804161726766761,0.0064781844377463284,0.2131056428855777,b6_b8_lambda10,92,8192
1000.0,867.2589690879164,150.87251176865038,0.9899999999999995,0.32308483823856166,785.0732341211055,0.5494347481690605,214.3773311306699,999.9999999999444,0.7850732341211492,0.000549434748169091,0.2143773311306818,b6_b8_lambda10,92,8192
0.01,2.3000662271081223,0.5174288937378392,0.99,1.3033432269895078,0.007140724340497928,0.0018843287660126218,0.0009749468966226506,0.0100000000031332,0.7140724338260596,0.18843287654222238,0.09749468963171802,b6_b8_lambda10,93,4096
10.0,68.58778870153174,18.955812235821885,0.99,0.5515858775558811,7.800823465778769,0.0690316731658797,2.1301448610553226,9.999999999999972,0.7800823465778791,0.006903167316587989,0.21301448610553286,b6_b8_lambda10,93,8192
1000.0,832.7097001325375,157.12865635387763,0.9899999999999449,0.313163984250894,785.0553378879958,0.5722178461924752,214.37244426594873,1000.0000000001371,0.7850553378878882,0.0005722178461923967,0.21437244426591934,b6_b8_lambda10,93,8192
0.01,2.2713256282053327,0.5227298868802855,0.99,1.3454558465156052,0.007123738732200402,0.0019036334743264337,0.000972627794903095,0.010000000001429931,0.7123738731181757,0.1903633474054227,0.09726277947640159,b6_b8_lambda10,94,4096
10.0,72.32891339666264,17.981766534352097,0.9899999999999994,0.559819449557195,7.803609806292956,0.06548447594341361,2.13090571777173,10.000000000008098,0.7803609806286637,0.006548447594336058,0.21309057177700041,b6_b8_lambda10,94,8192
1000.0,916.531340206527,142.7658806974336,0.99,0.31274255003326257,785.0964238283038,0.5199127050288015,214.3836634667155,1000.0000000000481,0.785096423828266,0.0005199127050287764,0.21438366346670518,b6_b8_lambda10,94,8192
0.01,2.7220314862301294,0.4503735117042464,0.99,1.2733210706153524,0.007355585276537954,0.0016401321492193516,0.0010042825764233156,0.010000000002180622,0.7355585274933979,0.16401321488617007,0.10042825762043195,b6_b8_lambda10,95,4096
10.0,75.85079943629641,17.152056668884512,0.99,0.5338779723744027,7.805983261869297,0.06246290875637309,2.1315538293744427,10.000000000000114,0.7805983261869208,0.006246290875637238,0.21315538293744185,b6_b8_lambda10,95,8192
1000.0,854.1249420580474,153.19121021403598,0.99,0.3002744224305358,785.0666012871939,0.5578787879844385,214.37551992482307,1000.0000000000014,0.7850666012871927,0.0005578787879844377,0.21437551992482276,b6_b8_lambda10,95,8192
0.01,2.744014557471174,0.44735324538888216,0.99,1.3570022971591829,0.007365262906074402,0.0016291331988941243,0.0010056038954426919,0.010000000000411218,0.7365262905771529,0.16291331988271315,0.10056038954013397,b6_b8_lambda10,96,4096
10.0,81.06025426431967,16.0562002574064,0.9899999999999904,0.5568516760812385,7.809118052305186,0.05847211159649202,2.132409836149469,10.000000000051147,0.7809118052265245,0.005847211159619296,0.21324098361385627,b6_b8_lambda10,96,8192
1000.0,943.7830804641236,138.64559673052145,0.99,0.30792190302907,785.1082102507089,0.5049078034916893,214.3868819457936,999.9999999999942,0.7851082102507134,0.0005049078034916922,0.21438688194579483,b6_b8_lambda10,96,8192
0.01,2.4458016144409176,0.49212293858010403,0.99,1.3139044869043415,0.007221810466095762,0.001792171679633704,0.0009860178556376081,0.010000000001367075,0.7221810465108487,0.17921716793887008,0.0986017855502812,b6_b8_lambda10,97,4096
10.0,73.67916417589058,17.65434976783882,0.99,0.5441613199190879,7.804546409779153,0.06429211726556927,2.131161472963694,10.000000000008416,0.7804546409772585,0.006429211726551516,0.21311614729619005,b6_b8_lambda10,97,8192
1000.0,889.5572018953029,147.09266681897324,0.99,0.30099524784671233,785.0840466888235,0.535669628640671,214.38028368249476,999.999999999959,0.7850840466888557,0.000535669628640693,0.21438028368250356,b6_b8_lambda10,97,8192
0.01,2.69690352882057,0.45387619485738045,0.9899999999999998,1.3119353261227928,0.007344361869351132,0.0016528879243675049,0.0010027502072287413,0.010000000000947378,0.7344361868655344,0.1652887924210914,0.1002750207133743,b6_b8_lambda10,98,4096
10.0,76.45651675726826,17.017013711028305,0.99,0.5469123709937891,7.806369563735396,0.06197112073831778,2.1316593155373456,10.00000000001106,0.7806369563726763,0.006197112073824924,0.2131659315534988,b6_b8_lambda10,98,8192
1000.0,873.309915656358,149.82772414664316,0.9899999999999999,0.3041946742072476,785.0762228249341,0.5456299290057938,214.378147246062,1000.0000000000019,0.7850762228249326,0.0005456299290057927,0.2143781472460616,b6_b8_lambda10,98,8192
0.01,2.381805249103742,0.5029239560911848,0.9899999999999998,1.2896865464922063,0.007187201511108023,0.0018315059113410016,0.0009812925796499488,0.010000000002098974,0.7187201509599448,0.18315059109565732,0.09812925794439781,b6_b8_lambda10,99,4096
10.0,72.46108580496401,17.94918134873528,0.99,0.536295844365964,7.803703019037401,0.06536580997143826,2.1309311710651464,10.000000000073985,0.7803703018979665,0.0065365809970954645,0.21309311710493806,b6_b8_lambda10,99,8192
1000.0,882.6732976392933,148.2392124389675,0.9899999999999713,0.29994502484072455,785.0807668977313,0.539845021471257,214.37938808087384,1000.0000000000764,0.7850807668976714,0.0005398450214712158,0.21437938808085746,b6_b8_lambda10,99,8192
0.01,2.6706331855759657,0.4575968516210083,0.9899999999999999,1.3041529801804266,0.007332440025324876,0.0016664374973678025,0.0010011224781243564,0.010000000000817034,0.733244002472579,0.1666437497231649,0.10011224780425614,b6_b8_lambda10,100,4096
10.0,69.75091129060857,18.641862880930283,0.9899999999999999,0.5389422725664593,7.801721544596742,0.06788835896821317,2.1303900964445504,10.000000000009505,0.7801721544589326,0.006788835896814865,0.21303900964425254,b6_b8_lambda10,100,8192
1000.0,754.1200681162826,173.49326690322837,0.9899999999999999,0.2974187836193144,785.0085255286739,0.6318131002960484,214.3596613710299,999.9999999999999,0.785008525528674,0.0006318131002960485,0.2143596613710299,b6_b8_lambda10,100,8192
0.01,2.864078904900157,0.4315470890519722,0.9899999999999932,1.3083988609533639,0.007415909485348939,0.0015715716760912317,0.0010125188417329752,0.010000000003173146,0.7415909482995763,0.1571571675592549,0.10125188414116883,b6_b8_lambda10,101,4096
10.0,79.20041525724007,16.430986962387717,0.99,0.5667846616006827,7.808045943044428,0.05983697810832426,2.132117078847332,10.000000000000083,0.7808045943044363,0.005983697810832376,0.2132117078847314,b6_b8_lambda10,101,8192
1000.0,887.6287593749892,147.41206552285053,0.99,0.32566711304814566,785.0831330217145,0.5368327878164091,214.38003419046285,999.9999999999937,0.7850831330217194,0.0005368327878164125,0.2143800341904642,b6_b8_lambda10,101,8192
0.01,2.856790814359729,0.43247463618786514,0.99,1.3030550879592981,0.007412937408630353,0.001574949538771848,0.0010121130541916642,0.010000000001593864,0.7412937407448832,0.15749495385208226,0.10121130540303472,b6_b8_lambda10,102,4096
10.0,83.05474077188806,15.672825448016837,0.99,0.5584927340483073,7.810214728488534,0.05707596965266471,2.132709301859269,10.000000000000467,0.7810214728488168,0.005707596965266204,0.21327093018591692,b6_b8_lambda10,102,8192
1000.0,964.0196346687967,135.7366080221355,0.99,0.31551262781068423,785.1165316600843,0.49431409454045544,214.38915424531368,999.9999999999384,0.7851165316601327,0.0004943140945404859,0.2143891542453269,b6_b8_lambda10,102,8192
0.01,2.325769453964934,0.5127783742882611,0.99,1.328603736347966,0.007155625677440614,0.001867392897757493,0.0009769814258265585,0.010000000001024665,0.7155625676707402,0.18673928975661477,0.09769814257264506,b6_b8_lambda10,103,4096
10.0,63.139750581777285,20.579164097816005,0.99,0.540458306494963,7.79617972990541,0.07494345862652216,2.128876811579504,10.000000000111436,0.7796179729818533,0.007494345862568702,0.21288768115557807,b6_b8_lambda10,103,8192
1000.0,713.75822069578,183.29747548397543,0.9899999999999999,0.29557699060808806,784.980479756824,0.6675172375799815,214.35200300559677,1000.0000000000008,0.7849804797568234,0.0006675172375799809,0.2143520030055966,b6_b8_lambda10,103,8192
0.01,2.405262658413739,0.4989103172462715,0.99,1.3746731360210311,0.007200062135818854,0.0018168893809860367,0.0009830484836104675,0.010000000000415359,0.7200062135519792,0.18168893809105705,0.09830484835696357,b6_b8_lambda10,104,4096
10.0,69.37609220062465,18.741892092975974,0.9899999999999995,0.552735508239491,7.801435403138756,0.06825263688925773,2.130311960750423,10.000000000778437,0.7801435402531464,0.006825263688394469,0.21303119605845916,b6_b8_lambda10,104,8192
1000.0,808.0501256241843,161.92098405216214,0.9899999999999995,0.30119308022478164,785.0416290272469,0.5896701397296686,214.36870083304026,1000.0000000000169,0.7850416290272336,0.0005896701397296587,0.21436870083303664,b6_b8_lambda10,104,8192
0.01,3.028202978402582,0.4116643082572867,0.99,1.3129898107597124,0.0074796185062005255,0.0014991642472577398,0.0010212172467132451,0.01000000000017151,0.7479618506072242,0.14991642472320274,0.10212172466957302,b6_b8_lambda10,105,4096
10.0,84.02109985306942,15.49358331718517,0.9899999999999998,0.5348356782259924,7.810727465850394,0.05642322082612033,2.1328493133415476,10.000000000018062,0.7810727465836286,0.005642322082601842,0.21328493133376952,b6_b8_lambda10,105,8192
1000.0,924.9015887553346,141.47453224308197,0.99,0.29253385255418524,785.100117840266,0.5152099814875962,214.38467217824862,1000.0000000000022,0.7851001178402642,0.0005152099814875951,0.21438467217824816,b6_b8_lambda10,105,8192
0.01,2.75581171265753,0.44574907040628253,0.99,1.31910530877604,0.0073704030547910365,0.001623291250170322,0.001006305697080803,0.010000000002042162,0.7370403053285881,0.16232912498388197,0.1006305696875299,b6_b8_lambda10,106,4096
10.0,81.94637972494635,15.883581170394038,0.99,0.5648429428905759,7.809611843886707,0.057843482010562414,2.1325446741706635,10.000000000067931,0.7809611843833655,0.005784348201016948,0.21325446741561768,b6_b8_lambda10,106,8192
1000.0,968.2081624913333,135.1496921492995,0.99,0.32116825470988347,785.1182105828559,0.4921767139731952,214.38961270315852,999.9999999999876,0.7851182105828657,0.0004921767139732013,0.21438961270316118,b6_b8_lambda10,106,8192
0.01,2.568472283365611,0.4726648112029002,0.99,1.2706653190292354,0.007284158801381331,0.0017213107176863804,0.000994530481681931,0.010000000000749642,0.728415880083528,0.17213107175573436,0.09945304816073769,b6_b8_lambda10,107,4096
10.0,72.59155591458212,17.91713146005268,0.99,0.5123852575475101,7.803794701267995,0.06524909339854675,2.130956206426247,10.000000001092788,0.7803794700415205,0.00652490933914164,0.21309562061933787,b6_b8_lambda10,107,8192
1000.0,826.8453981716968,158.2424303218568,0.9899999999999997,0.278753069407537,785.0521518427961,0.5762738939938259,214.37157426320618,999.9999999999961,0.7850521518427991,0.0005762738939938282,0.21437157426320702,b6_b8_lambda10,107,8192
0.01,2.3147780194215857,0.5147567993405643,0.99,1.3037412111001723,0.007149286346768076,0.0018745977587201737,0.0009761158958787346,0.010000000001366985,0.714928634579078,0.1874597758463919,0.0976115895745301,b6_b8_lambda10,108,4096
10.0,69.3935476141457,18.73720988145949,0.9899999999999834,0.5332057128709962,7.801448796391803,0.06823558560750789,2.1303156180013887,10.0000000000007,0.7801448796391257,0.006823558560750312,0.21303156180012395,b6_b8_lambda10,108,8192
1000.0,837.0689679197158,156.31083129206903,0.99,0.2952347922498377,785.0576773459501,0.5692395600780343,214.37308309393413,999.9999999999623,0.7850576773459798,0.0005692395600780558,0.2143730830939422,b6_b8_lambda10,108,8192
0.01,2.3291585737176828,0.5121714068653782,0.99,1.3119829597880597,0.00715757054108126,0.0018651824951518156,0.0009772469645422947,0.01000000000077537,0.7157570540526283,0.1865182495007195,0.0977246964466522,b6_b8_lambda10,109,4096
10.0,62.469494790819624,20.798292353031524,0.99,0.5253861306176484,7.795552894833879,0.07574146136611784,2.1287056438159713,10.000000000015968,0.7795552894821431,0.00757414613659969,0.21287056438125723,b6_b8_lambda10,109,8192
1000.0,696.977040986777,187.70772868438235,0.99,0.28461644043822737,784.9678638527374,0.6835781245375941,214.34855802272082,999.9999999999958,0.7849678638527408,0.000683578124537597,0.21434855802272174,b6_b8_lambda10,109,8192
0.01,2.8150266102265875,0.43786777077578254,0.9899999999999998,1.294346429564446,0.007395656558966541,0.0015945898000057687,0.0010097536421842317,0.010000000001156542,0.7395656558111202,0.15945897998213476,0.10097536420674495,b6_b8_lambda10,110,4096
10.0,73.19117276068555,17.77129577564446,0.99,0.5414506102801001,7.80421187577861,0.06471800134209739,2.131070122879279,9.999999999999986,0.7804211875778622,0.006471800134209748,0.2131070122879282,b6_b8_lambda10,110,8192
1000.0,783.430621396475,167.00629696648585,0.99,0.30268135747358843,785.0270820574694,0.6081894020372182,214.36472854049302,999.9999999999997,0.7850270820574697,0.0006081894020372184,0.2143647285404931,b6_b8_lambda10,110,8192
0.01,3.0198359593994506,0.412633504874568,0.9899999999999999,1.3678788295761535,0.007476512976439494,0.0015026937854956846,0.0010207932383832056,0.010000000000318384,0.7476512976201454,0.15026937854478412,0.10207932383507051,b6_b8_lambda10,111,4096
10.0,78.07170508381125,16.667093693274953,0.99,0.5748510538119417,7.807370540553676,0.06069681162408737,2.131932648940524,10.000000001118288,0.7807370539680587,0.006069681161729972,0.21319326487021126,b6_b8_lambda10,111,8192
1000.0,826.126463722841,158.38006096566704,0.99,0.3206172254641979,785.0517581386468,0.5767751056276479,214.37146675572652,1000.000000000001,0.785051758138646,0.0005767751056276473,0.2143714667557263,b6_b8_lambda10,111,8192
0.01,2.264228730100067,0.5240556218789689,0.9899999999999998,1.2966393865155488,0.0071194907713729135,0.0019084614238753695,0.0009720478066514485,0.010000000001899732,0.7119490770020401,0.19084614235128128,0.09720478064667855,b6_b8_lambda10,112,4096
10.0,67.83934923121086,19.163483272187445,0.9899999999999995,0.5338666689396747,7.800229405130349,0.06978795197525263,2.1299826428942605,9.999999999999861,0.7800229405130457,0.006978795197525359,0.212998264289429,b6_b8_lambda10,112,8192
1000.0,824.3328753040834,158.72446606172485,0.99,0.2955816158189056,785.0507729386022,0.5780293309666601,214.37119773043432,1000.0000000000032,0.7850507729385997,0.0005780293309666582,0.21437119773043364,b6_b8_lambda10,112,8192
0.01,2.288993271377637,0.519458437806862,0.99,1.343374638656989,0.007134221213401474,0.0018917197878852573,0.0009740590030030814,0.010000000004289814,0.7134221210341026,0.18917197870737448,0.09740590025852282,b6_b8_lambda10,113,4096
10.0,63.169530542033236,20.56953515231113,0.99,0.5776144883558446,7.796207274236065,0.07490839274747908,2.128884333018062,10.000000000001606,0.7796207274234813,0.007490839274746705,0.21288843330177198,b6_b8_lambda10,113,8192
1000.0,733.3697365010764,178.39898331392686,0.9899999999999822,0.3307071860096591,784.9944923099669,0.6496783232521238,214.35582936677497,999.999999999994,0.7849944923099715,0.0006496783232521278,0.21435582936677627,b6_b8_lambda10,113,8192
0.01,2.2433556519160716,0.5279940812401895,0.9899999999999993,1.3634157285546746,0.0071068710379704764,0.0019228041719474881,0.0009703247923842358,0.0100000000023022,0.7106871036334332,0.192280417150482,0.09703247921608475,b6_b8_lambda10,114,4096
10.0,64.52358160362867,20.141042033071052,0.99,0.5779077290011192,7.797433015217851,0.07334794276025505,2.1292190420221546,10.00000000000026,0.7797433015217649,0.007334794276025315,0.21292190420220994,b6_b8_lambda10,114,8192
1000.0,768.1244974713164,170.3321034740307,0.9899999999999464,0.3290368268374812,785.0175683053326,0.6203010427826349,214.3621306519095,1000.0000000000248,0.7850175683053131,0.0006203010427826195,0.21436213065190418,b6_b8_lambda10,114,8192
0.01,2.516115075711518,0.4807783074702883,0.99,1.3297838888960007,0.00725816128500636,0.001750857761917199,0.0009909809541128684,0.010000000001036426,0.7258161284254104,0.17508577617357354,0.09909809540101605,b6_b8_lambda10,115,4096
10.0,69.92235027635967,18.59646540560745,0.9899999999999455,0.5448175985730558,7.801851407958535,0.06772303428359969,2.130425557799877,10.00000000004201,0.7801851407925758,0.006772303428331517,0.2130425557790927,b6_b8_lambda10,115,8192
1000.0,791.1716609698275,165.37324583826953,0.989999999999979,0.30188768804287314,785.0317535390118,0.6022422946094154,214.36600416638615,1000.0000000000073,0.7850317535390061,0.000602242294609411,0.2143660041663846,b6_b8_lambda10,115,8192
0.01,2.366888790616503,0.5055099720429332,0.99,1.293131279016064,0.007178915318239683,0.0018409234454335541,0.0009801612381169914,0.01000000000179023,0.7178915316954493,0.18409234451039866,0.098016123794152,b6_b8_lambda10,116,4096
10.0,73.04388844783664,17.806897106614105,0.9899999999999999,0.5350012143048856,7.804110035145754,0.06484765125702546,2.1310423135971344,9.999999999999915,0.7804110035145821,0.006484765125702602,0.21310423135971526,b6_b8_lambda10,116,8192
1000.0,900.7604969425322,145.26415548597822,0.99,0.295916313685287,785.089277300922,0.5290107107768992,214.38171198830514,1000.0000000000041,0.7850892773009188,0.0005290107107768971,0.21438171198830427,b6_b8_lambda10,116,8192
0.01,2.8982182634079674,0.4272546534293941,0.9899999999999999,1.3460002213330138,0.0074296634381706686,0.0015559398472201806,0.0010143967147582353,0.010000000000149086,0.7429663438059902,0.15559398471969837,0.10143967147431121,b6_b8_lambda10,117,4096
10.0,80.12316863399226,16.24287577952483,0.99,0.5467158273948652,7.80858405110314,0.05915193071849529,2.132264018221231,10.000000000042867,0.7808584051069667,0.0059151930718241725,0.21322640182120906,b6_b8_lambda10,117,8192
1000.0,885.2668334500792,147.8051548775368,0.99,0.2979596675525881,785.0820085562132,0.5382643073693623,214.37972713641662,999.9999999999991,0.7850820085562139,0.0005382643073693627,0.21437972713641681,b6_b8_lambda10,117,8192
0.01,2.3358663900650347,0.5109743109017484,0.9899999999999985,1.3375194287199597,0.0071614063141322145,0.0018608230123566853,0.0009777706754228517,0.010000000001911752,0.7161406312763131,0.1860823012000942,0.09777706752359262,b6_b8_lambda10,118,4096
10.0,68.16283271906131,19.073169944466976,0.99,0.5596234591400994,7.800487754081583,0.06945905653969128,2.130053189381211,10.000000000002485,0.7800487754079645,0.006945905653967402,0.21300531893806815,b6_b8_lambda10,118,8192
1000.0,811.8141927804085,161.17065998075836,0.9899999999999778,0.314362221211649,785.0437753929901,0.5869376730106072,214.3692869339792,999.99999999998,0.7850437753930058,0.000586937673010619,0.2143692869339835,b6_b8_lambda10,118,8192
0.01,2.612274526209331,0.46608448095225435,0.9899999999999995,1.3596561429421647,0.007305243699918433,0.0016973470277355076,0.0009974092731621967,0.010000000000816137,0.7305243699322225,0.16973470275969807,0.09974092730807944,b6_b8_lambda10,119,4096
10.0,80.75011468798249,16.11750586474541,0.99,0.5661661662137496,7.808942682374534,0.0586953691702894,2.132361948467073,10.000000000011896,0.7808942682365244,0.005869536917021957,0.21323619484645362,b6_b8_lambda10,119,8192
1000.0,980.1520694966237,133.50358987348855,0.99,0.3160813165660655,785.1229193983697,0.48618207798040697,214.3908985237148,1000.0000000000649,0.7851229193983188,0.0004861820779803754,0.21439089852370088,b6_b8_lambda10,119,8192
0.01,2.938639359337096,0.4222815168684592,0.9899999999999998,1.375823132829933,0.007445598517141356,0.0015378290992652602,0.0010165723842070333,0.010000000000613648,0.7445598516684458,0.15378290991708915,0.10165723841446514,b6_b8_lambda10,120,4096
10.0,74.38554406521193,17.487768240621197,0.99,0.5830545705544184,7.805022930389651,0.06368547475406407,2.131291594858401,10.000000000002116,0.7805022930387999,0.0063685474754050595,0.213129159485795,b6_b8_lambda10,120,8192
1000.0,778.7913652017816,168.0005439638384,0.99,0.3293509520307296,785.0242379294377,0.6118101666298161,214.36395190393182,999.9999999999993,0.7850242379294383,0.0006118101666298166,0.21436395190393195,b6_b8_lambda10,120,8192
0.01,2.786890797491363,0.4415775051182335,0.99,1.3509696501378843,0.007383769712359201,0.0016080995966567609,0.0010081306913941096,0.010000000000410071,0.7383769712056414,0.16080995965908174,0.1008130691352769,b6_b8_lambda10,121,4096
10.0,69.17800261127057,18.79519173404723,0.99,0.5581978085793298,7.801282937143501,0.0684467390124756,2.1302703273693187,10.000000003525296,0.7801282934393319,0.00684467389883461,0.21302703266183354,b6_b8_lambda10,121,8192
1000.0,717.0730147710501,182.45071418102023,0.99,0.30891228562005313,784.9829019894921,0.6644335739106055,214.35266443659734,1000.0000000000001,0.784982901989492,0.0006644335739106054,0.2143526644365973,b6_b8_lambda10,121,8192
0.01,2.766991501517797,0.4442394262685438,0.9899999999999998,1.3172634814855406,0.007375240302745216,0.0016177935558791612,0.0010069661426681468,0.010000000001292524,0.7375240301791949,0.16177935556700576,0.1006966142537994,b6_b8_lambda10,122,4096
10.0,78.32888432149036,16.612701264841647,0.99,0.5562021052834646,7.807526133847548,0.060498729880314295,2.1319751362826374,10.0000000000105,0.7807526133839351,0.006049872988025077,0.21319751362803988,b6_b8_lambda10,122,8192
1000.0,891.9799708623647,146.69335160910495,0.9899999999999993,0.3130708917507833,785.0851889639523,0.5342154362950781,214.3805955997566,1000.000000000004,0.7850851889639492,0.0005342154362950759,0.21438059559975572,b6_b8_lambda10,122,8192
0.01,2.526595975544357,0.4791319204152739,0.99,1.2840620170911865,0.007263436691256422,0.0017448620888396026,0.000991701222912877,0.0100000000030089,0.7263436689070926,0.1744862088314591,0.09917012226144839,b6_b8_lambda10,123,4096
10.0,71.61289836045897,18.160366555080046,0.9899999999999999,0.5435741343032909,7.803098905785755,0.06613488638771078,2.1307662078732306,10.000000000046697,0.7803098905749317,0.006613488638740195,0.21307662078632805,b6_b8_lambda10,123,8192
1000.0,830.647859228109,157.518458655232,0.99,0.3051934350573344,785.0542228252791,0.5736373952329162,214.37213977948954,1000.0000000000016,0.7850542228252778,0.0005736373952329153,0.2143721397794892,b6_b8_lambda10,123,8192
0.01,3.0176748588870383,0.4128845787615533,0.99,1.314735559423358,0.0074757084777054275,0.0015036081251341678,0.0010206833974893811,0.010000000000328977,0.7475708477459494,0.15036081250847025,0.1020683397455803,b6_b8_lambda10,124,4096
10.0,79.74979641724602,16.31846967870763,0.99,0.5458156708552557,7.8083678083076125,0.059427222184606145,2.1322049695218657,10.000000000014085,0.7808367808296615,0.005942722218452244,0.21322049695188625,b6_b8_lambda10,124,8192
1000.0,854.1598905882244,153.18494578855882,0.9899999999999999,0.3018736904901839,785.0666192071109,0.5578559747297633,214.3755248181551,999.9999999999958,0.7850666192071142,0.0005578559747297657,0.214375524818156,b6_b8_lambda10,124,8192
0.01,2.3712113297698663,0.5047578554128427,0.99,1.3302839602590455,0.007181325273271636,0.0018381844507260145,0.0009804902773106873,0.010000000001308337,0.7181325272332076,0.1838184450485518,0.09804902771824062,b6_b8_lambda10,125,4096
10.0,64.44862044788749,20.16429635493262,0.99,0.5458331263298305,7.797366494266643,0.07343262838208287,2.1292008773677447,10.00000000001647,0.77973664942538,0.007343262838196192,0.2129200877364238,b6_b8_lambda10,125,8192
1000.0,726.347949429077,180.12247957274005,0.9899999999999887,0.3024050918406321,784.9895621024432,0.655954806103999,214.35448309144047,999.9999999999876,0.784989562102453,0.0006559548061040072,0.21435448309144312,b6_b8_lambda10,125,8192
0.01,2.9881346068065104,0.4163474166532937,0.9899999999999999,1.3354534279728782,0.007464612744937178,0.0015162187951806515,0.001019168460108756,0.010000000000226585,0.7464612744768041,0.15162187951462963,0.10191684600856632,b6_b8_lambda10,126,4096
10.0,81.6110760958775,15.948460723666416,0.99,0.5505180149518835,7.809426250387521,0.058079754878268046,2.1324939947724855,10.000000000038273,0.7809426250357632,0.005807975487804575,0.21324939947643237,b6_b8_lambda10,126,8192
