loss_domain,donor_domain,recipient_1,recipient_2,transfer_each,n_test_recipes,mean_nonadditive_delta_loss,median_nonadditive_delta_loss,mean_absolute_nonadditive_delta_loss,sign_consistency,interpretation
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,freelaw,pile_cc,0.05,49,0.018322009834228575,-0.000925673361077628,0.025274271735143603,0.5306122448979592,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,stackexchange,github,0.05,49,0.02824597281083008,0.0011203043315157757,0.03991960694654484,0.5918367346938775,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,stackexchange,arxiv,0.05,49,0.02422595208688888,-0.0006508061729126879,0.04022681506311405,0.5306122448979592,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,stackexchange,pubmed_central,0.05,49,0.021327511654742927,-0.0005252647427553825,0.0440889403570892,0.5306122448979592,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,stackexchange,pile_cc,0.05,49,0.019548017508038248,0.0012169996335931188,0.02657078594124037,0.5714285714285714,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,github,arxiv,0.05,49,0.013512271217777792,0.0014503800066902883,0.04921632758035242,0.5306122448979592,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,github,pubmed_central,0.05,49,0.015278398065632758,-8.141239895564922e-05,0.055002108536438755,0.5102040816326531,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,github,pile_cc,0.05,49,-0.0031000163844408773,-0.004832315151727329,0.044043258278766616,0.6326530612244898,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,arxiv,pubmed_central,0.05,49,0.018579090583747408,-0.0004551715362772768,0.04852798100414836,0.5306122448979592,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,arxiv,pile_cc,0.05,49,0.001221632753423311,-0.005216435747450454,0.03976943253987812,0.5510204081632653,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,wikipedia_en,pubmed_central,pile_cc,0.05,49,0.02146220316680805,-9.122233524294643e-05,0.02669593238097579,0.5102040816326531,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,wikipedia_en,freelaw,0.05,59,0.012368441931137533,0.0018902399685867266,0.017931550565614022,0.6949152542372882,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,wikipedia_en,stackexchange,0.05,59,0.007149263200186388,0.0018205449848096578,0.011506224556680735,0.6271186440677966,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,wikipedia_en,github,0.05,59,-0.018747720333423153,-0.00946686369037586,0.018750181308655925,0.9830508474576272,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,wikipedia_en,arxiv,0.05,59,-0.015837973510416152,-0.006589051707478255,0.015837973510416152,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,wikipedia_en,pubmed_central,0.05,59,0.003346122049959084,0.00018672953605936016,0.010906123950063323,0.5254237288135594,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,wikipedia_en,pile_cc,0.05,59,0.09104550470495164,0.016633574876076196,0.09706516541401171,0.7627118644067796,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,freelaw,stackexchange,0.05,59,0.0022215923259507947,0.001257630012277744,0.004842907472740746,0.7457627118644068,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,freelaw,github,0.05,59,-0.01662229823773809,-0.006497339581597039,0.016800176925450758,0.9491525423728814,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,freelaw,arxiv,0.05,59,-0.025028825702153094,-0.00992585949939162,0.025028825702153094,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,freelaw,pubmed_central,0.05,59,-0.019402383892652014,-0.00438791358605517,0.019474374540702055,0.9830508474576272,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,freelaw,pile_cc,0.05,59,-0.005108656520715573,-0.0019728584861624654,0.005542632401052286,0.864406779661017,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,stackexchange,github,0.05,59,-0.007087349781915539,-0.0008712325676807353,0.009555038549848556,0.6440677966101694,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,stackexchange,arxiv,0.05,59,-0.012327540873631209,-0.004248419215377552,0.012514460194787315,0.9661016949152542,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,stackexchange,pubmed_central,0.05,59,-0.013099243782324762,-0.003148649819401328,0.014096948499547197,0.8813559322033898,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,stackexchange,pile_cc,0.05,59,-0.0020396633764112114,-0.00030359967236393004,0.004054338925122395,0.6610169491525424,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,github,arxiv,0.05,59,-0.020440354755182504,-0.008200945767006473,0.020773127791524498,0.9322033898305084,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,github,pubmed_central,0.05,59,-0.0235615881622386,-0.00538944359673188,0.02423238817553903,0.8813559322033898,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,github,pile_cc,0.05,59,-0.020489726529195406,-0.003959154992125846,0.02200764691542872,0.847457627118644,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,arxiv,pubmed_central,0.05,59,-0.022203816151191345,-0.0069160931443530416,0.02238622949414166,0.9830508474576272,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,arxiv,pile_cc,0.05,59,-0.021399704668624824,-0.007336899502067951,0.021519638953737315,0.9830508474576272,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,uspto_backgrounds,pubmed_central,pile_cc,0.05,59,-0.004190236785382893,-0.00126291006843271,0.0047536759094342525,0.8305084745762712,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,wikipedia_en,uspto_backgrounds,0.05,47,0.008596619313706168,0.0033329853601395953,0.017130332058951588,0.6595744680851063,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,wikipedia_en,stackexchange,0.05,47,0.0017448650877327735,0.0001691952912841188,0.012576551696945425,0.5106382978723404,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,wikipedia_en,github,0.05,47,-0.01977575372552882,-0.010180776034571792,0.019964992897213246,0.9574468085106383,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,wikipedia_en,arxiv,0.05,47,-0.014214776371048723,-0.007864036540094155,0.015065334124225987,0.9574468085106383,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,wikipedia_en,pubmed_central,0.05,47,0.006377917014829623,0.0027637382905645325,0.012831198306047644,0.6595744680851063,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,wikipedia_en,pile_cc,0.05,47,0.11504452513117963,0.04705866598112074,0.12196391178806568,0.851063829787234,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,uspto_backgrounds,stackexchange,0.05,47,-0.02257321912792955,-0.009281550984995057,0.022758813456179777,0.9574468085106383,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,uspto_backgrounds,github,0.05,47,-0.01934007135245914,-0.005663980438703753,0.019903405755449306,0.9361702127659575,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,uspto_backgrounds,arxiv,0.05,47,-0.005379214573499275,-0.0018243133713360393,0.0067110465261678845,0.7872340425531915,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,uspto_backgrounds,pubmed_central,0.05,47,-0.006532836761515114,-0.0022352363514261953,0.007845070513752396,0.851063829787234,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,uspto_backgrounds,pile_cc,0.05,47,-0.013184718757569826,-0.0069425364895785435,0.013627962079455014,0.9574468085106383,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,stackexchange,github,0.05,47,-0.011608744046550415,-0.004699051037238,0.012044845988667102,0.9148936170212766,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,stackexchange,arxiv,0.05,47,-0.016554184008523133,-0.0071088520071569405,0.016947016542470644,0.9148936170212766,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,stackexchange,pubmed_central,0.05,47,-0.019021522518619542,-0.007922875397492035,0.019361859726912546,0.9574468085106383,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,stackexchange,pile_cc,0.05,47,-0.008201228069168186,-0.003167266966134008,0.008497191795643169,0.9574468085106383,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,github,arxiv,0.05,47,-0.021146262269817345,-0.0044407853350607596,0.021938920605991764,0.8723404255319149,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,github,pubmed_central,0.05,47,-0.02934400921503388,-0.013544681936508596,0.030884275117373513,0.9148936170212766,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,github,pile_cc,0.05,47,-0.03229934492171517,-0.007799851541525626,0.032692514882743155,0.9361702127659575,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,arxiv,pubmed_central,0.05,47,-0.01691359546991194,-0.00677932953096505,0.019248164259808406,0.8723404255319149,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,arxiv,pile_cc,0.05,47,-0.02930476754871465,-0.00978097559291502,0.02946576243676267,0.9574468085106383,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,freelaw,pubmed_central,pile_cc,0.05,47,-0.004359024843876367,-0.0013848238269043023,0.005560941356702404,0.8085106382978723,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,wikipedia_en,uspto_backgrounds,0.05,72,0.017454941485252087,0.008390007107699216,0.021127908795150807,0.7083333333333334,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,wikipedia_en,freelaw,0.05,72,0.013136924721316149,0.003941205782927781,0.01991008927568198,0.625,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,wikipedia_en,github,0.05,72,-0.02015791405588701,-0.010160310149984753,0.02015791405588701,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,wikipedia_en,arxiv,0.05,72,-0.01277446621813262,-0.006485996120577209,0.012821186402258008,0.9861111111111112,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,wikipedia_en,pubmed_central,0.05,72,0.0045264846985550505,0.001904461150040504,0.010818578211273942,0.6388888888888888,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,wikipedia_en,pile_cc,0.05,72,0.0884602002733144,0.023460004826693748,0.09260521696917041,0.8472222222222222,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,uspto_backgrounds,freelaw,0.05,72,-0.0036913290008041555,-0.002350025838189218,0.004878788104876321,0.8333333333333334,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,uspto_backgrounds,github,0.05,72,-0.018425329690632992,-0.0074742082941186005,0.019537596318613775,0.9583333333333334,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,uspto_backgrounds,arxiv,0.05,72,-0.003930233923598456,-0.002674015034034749,0.005939408941730223,0.7638888888888888,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,uspto_backgrounds,pubmed_central,0.05,72,-0.0043650728486960035,-0.0018451600479680863,0.00635812775484786,0.7638888888888888,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,uspto_backgrounds,pile_cc,0.05,72,-0.010718662931319203,-0.005549068062911999,0.011518551431356371,0.9027777777777778,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,freelaw,github,0.05,72,-0.022610253364781643,-0.01224719365745175,0.02265917611888134,0.9722222222222222,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,freelaw,arxiv,0.05,72,-0.024871907770482253,-0.00882884539061557,0.02495008103583733,0.9722222222222222,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,freelaw,pubmed_central,0.05,72,-0.025741218061195288,-0.009032292212717064,0.025870483823374462,0.9583333333333334,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,freelaw,pile_cc,0.05,72,-0.008852973733059858,-0.0041313822115274235,0.008936541818428512,0.9722222222222222,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,github,arxiv,0.05,72,-0.01885279890241763,-0.005089928306768687,0.019372213888697847,0.9583333333333334,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,github,pubmed_central,0.05,72,-0.02492447450493364,-0.007570948321439008,0.025350745157202592,0.9583333333333334,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,github,pile_cc,0.05,72,-0.027208564440678776,-0.010863467314422781,0.027208564440678776,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,arxiv,pubmed_central,0.05,72,-0.02136894195279991,-0.005631038942358391,0.02196861956430503,0.9722222222222222,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,arxiv,pile_cc,0.05,72,-0.023232276065717723,-0.006971118121301689,0.02329508653566022,0.9722222222222222,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,stackexchange,pubmed_central,pile_cc,0.05,72,-0.005234028450638497,-0.0020951372951381053,0.005880417828647221,0.875,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,wikipedia_en,uspto_backgrounds,0.05,77,0.017574384526559187,0.007262172751678619,0.022947753227558577,0.7272727272727273,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,wikipedia_en,freelaw,0.05,77,0.020062730345590092,0.006988086923355397,0.02501274604370241,0.7142857142857143,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,wikipedia_en,stackexchange,0.05,77,0.006409190319827257,0.002069664053020226,0.015972562512726936,0.6623376623376623,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,wikipedia_en,arxiv,0.05,77,-0.015898718604604636,-0.008989007900109591,0.015937828897576365,0.987012987012987,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,wikipedia_en,pubmed_central,0.05,77,0.004475189422342041,0.001888275110712101,0.014013768184700126,0.6103896103896104,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,wikipedia_en,pile_cc,0.05,77,0.12990425132125086,0.06891052755085347,0.13194998367796232,0.8571428571428571,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,uspto_backgrounds,freelaw,0.05,77,-0.006001196973525327,-0.0029146373168877915,0.0060066997723099095,0.961038961038961,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,uspto_backgrounds,stackexchange,0.05,77,-0.03123344764921734,-0.017673236756190924,0.03123344764921734,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,uspto_backgrounds,arxiv,0.05,77,-0.00955769125504289,-0.005902870154457673,0.009599713191733724,0.987012987012987,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,uspto_backgrounds,pubmed_central,0.05,77,-0.008377460239385062,-0.004780920587452719,0.00853720665244728,0.961038961038961,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,uspto_backgrounds,pile_cc,0.05,77,-0.013187306046610305,-0.007584137904348864,0.013257171795875957,0.974025974025974,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,freelaw,stackexchange,0.05,77,-0.002222615196338444,-0.000141464552722681,0.00868819235654655,0.5064935064935064,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,freelaw,arxiv,0.05,77,-0.027847659822367695,-0.02001810604414711,0.027861054065757496,0.987012987012987,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,freelaw,pubmed_central,0.05,77,-0.024165711367095218,-0.01727054929256866,0.024208211609045766,0.987012987012987,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,freelaw,pile_cc,0.05,77,-0.006449399060918829,-0.003160915762922656,0.006760729107834752,0.935064935064935,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,stackexchange,arxiv,0.05,77,-0.02127364140357148,-0.01363007432584773,0.02127364140357148,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,stackexchange,pubmed_central,0.05,77,-0.020909039033759003,-0.013453397172421333,0.020909039033759003,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,stackexchange,pile_cc,0.05,77,-0.007572607699872163,-0.003803411822892677,0.007768786781828689,0.935064935064935,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,arxiv,pubmed_central,0.05,77,-0.024538846471623615,-0.013455567257922851,0.024640815566568962,0.987012987012987,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,arxiv,pile_cc,0.05,77,-0.02961787143469187,-0.015870720790545967,0.02961787143469187,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,github,pubmed_central,pile_cc,0.05,77,-0.005417321798676248,-0.0022210575427488166,0.006067887406801832,0.8831168831168831,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,wikipedia_en,uspto_backgrounds,0.05,65,0.018888644907948372,0.007991342748041141,0.02593170646133185,0.7230769230769231,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,wikipedia_en,freelaw,0.05,65,0.0251670769961315,0.01595347073387643,0.028270797697594573,0.8,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,wikipedia_en,stackexchange,0.05,65,0.006486577629837994,0.0021786602983357994,0.011519791221681853,0.676923076923077,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,wikipedia_en,github,0.05,65,-0.019532082477402075,-0.009099691738195581,0.019532082477402075,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,wikipedia_en,pubmed_central,0.05,65,0.008823526065471777,0.005133479652526418,0.012836930396159324,0.8153846153846154,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,wikipedia_en,pile_cc,0.05,65,0.10674254583129783,0.0481808793806211,0.10744535918314452,0.9076923076923077,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,uspto_backgrounds,freelaw,0.05,65,-0.004390011149542626,-0.001980815640242106,0.00458554998505091,0.9230769230769231,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,uspto_backgrounds,stackexchange,0.05,65,-0.02314427226252968,-0.010701551686423727,0.02314427226252968,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,uspto_backgrounds,github,0.05,65,-0.021436080332819348,-0.010304270922087078,0.021436080332819348,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,uspto_backgrounds,pubmed_central,0.05,65,-0.008215201199808852,-0.005170321169266856,0.008251874778529534,0.9692307692307692,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,uspto_backgrounds,pile_cc,0.05,65,-0.012080599241650293,-0.007012567531957892,0.012080599241650293,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,freelaw,stackexchange,0.05,65,0.0010244730364555165,0.001337208893904318,0.005554304910177344,0.7076923076923077,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,freelaw,github,0.05,65,-0.020478871245788014,-0.008717806039110876,0.020497884357602462,0.9846153846153847,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,freelaw,pubmed_central,0.05,65,-0.02423320785669764,-0.017152943325839942,0.024264084411244478,0.9846153846153847,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,freelaw,pile_cc,0.05,65,-0.004363597267737367,-0.0015380066029333506,0.004591779726531128,0.9076923076923077,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,stackexchange,github,0.05,65,-0.010828187164988852,-0.003914373899134738,0.01097905411829565,0.9538461538461539,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,stackexchange,pubmed_central,0.05,65,-0.018726935539350568,-0.006863713982241393,0.018874609769668215,0.9384615384615385,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,stackexchange,pile_cc,0.05,65,-0.004215471554359896,-0.002181520566360895,0.004445793121700813,0.9076923076923077,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,github,pubmed_central,0.05,65,-0.028129878604094435,-0.008842877292876139,0.028129878604094435,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,github,pile_cc,0.05,65,-0.025668242678027545,-0.0074158016840026875,0.025668242678027545,1.0,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,arxiv,pubmed_central,pile_cc,0.05,65,-0.0030293664858495172,-0.0016721732193483163,0.00334429069650676,0.7692307692307693,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,pubmed_central,wikipedia_en,uspto_backgrounds,0.05,81,0.016244917464906732,0.0052694190443345335,0.02121263510529462,0.7037037037037037,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,pubmed_central,wikipedia_en,freelaw,0.05,81,0.02222450463531301,0.00980101071431072,0.024756659708973266,0.8271604938271605,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,pubmed_central,wikipedia_en,stackexchange,0.05,81,0.007045065170987211,0.0029079186144240765,0.009878723249747097,0.6666666666666666,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,pubmed_central,wikipedia_en,github,0.05,81,-0.018250571620490028,-0.007690614061224288,0.019625098296163185,0.9506172839506173,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,pubmed_central,wikipedia_en,arxiv,0.05,81,-0.013299688806188563,-0.006626072807433658,0.014588898824198948,0.9506172839506173,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,pubmed_central,wikipedia_en,pile_cc,0.05,81,0.0859636407189998,0.035304083201251224,0.08815271341932522,0.8518518518518519,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,pubmed_central,uspto_backgrounds,freelaw,0.05,81,-0.0017585315255347522,-0.001104209175106341,0.004415930070245829,0.8024691358024691,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,pubmed_central,uspto_backgrounds,stackexchange,0.05,81,-0.02216494708780415,-0.007461934133401904,0.023925666826484872,0.9506172839506173,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,pubmed_central,uspto_backgrounds,github,0.05,81,-0.01795775140463834,-0.006558822080960702,0.019732972959989676,0.9629629629629629,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,pubmed_central,uspto_backgrounds,arxiv,0.05,81,-0.005502132008837601,-0.002358028712428961,0.007520095162291423,0.9259259259259259,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,pubmed_central,uspto_backgrounds,pile_cc,0.05,81,-0.013896585852352821,-0.008857901583279038,0.015460137185172125,0.9506172839506173,"quadratic-model non-additivity; conditional association, not causal synergy"
metric/the_pile_wikipedia_en_val_loss,pubmed_central,freelaw,stackexchange,0.05,81,0.0038644338331612765,0.0017388717208168813,0.005422484067801873,0.7901234567901234,"quadratic-model non-additivity; conditional association, not causal synergy"
