draw,slope,intercept
1833,-0.674462746271798,7.244459904005726
1834,-2.7757156084413364,11.873562717847086
1835,-2.7332021525198216,11.74701981044199
1836,-1.683089296313523,9.374438849640203
1837,-0.8604587193969635,7.553994590155861
1838,-5.020512961801144,16.567284197924216
1839,-0.2723000173300605,6.347747525099666
1840,-0.34332627719390224,6.491123917318017
1841,-0.9073674469261,7.847407309128984
1842,-0.3568850127405826,6.434444446756434
1843,-3.713785301389833,14.106637058946175
1844,-2.714152325637316,11.631744250382585
1845,0.04946114531014966,5.423888877739524
1846,-0.8740837401678829,7.590846416619208
1847,-0.945813491388498,7.9000647895014495
1848,-0.651492046892944,7.19601043184278
1849,-0.660017822434571,7.154824831275922
1850,-2.6291624337439785,11.483121739329558
1851,-0.9567901446833538,7.952166713685926
1852,-3.408146976602005,13.200200555080222
1853,-2.7709902311975187,11.81131445429858
1854,-4.499166582731101,15.52878890674587
1855,-0.4819161676226689,6.886596529818148
1856,-2.0318140194244636,10.360580653112054
1857,-2.5569866513896455,11.360036857228424
1858,-0.44299331031279765,6.889348223973017
1859,-3.286448630603744,12.801499856185751
1860,0.11854764960127477,5.1845014160521
1861,-2.5085939816180427,11.29957991006592
1862,-0.4183844488160439,6.721628231994804
1863,-2.373812392473828,11.019433938715103
1864,-0.884223104364888,7.829679488590452
1865,-1.9805101382163115,10.106558556375024
1866,-0.7223094545533338,7.28182874081082
1867,-2.540875637509931,11.375405546675033
1868,-2.3803715504767795,10.954691120373557
1869,-0.8356628296258377,7.665426513242499
1870,-5.013093401243697,16.550809205822635
1871,0.5368143206940443,4.077581120904826
1872,-2.9088652174413148,11.92477631895053
1873,-0.7802570201793673,7.430442897829483
1874,0.16526017846104327,5.393822319646783
1875,-0.027121909411447348,5.555742990838677
1876,-1.3178076981538804,8.76763546633692
