draw,scale_coef,time_coef_per_month,variance_share_scale,variance_share_time,variance_share_residual
492,6.778953809296456,0.22535544758202786,0.33427656834120106,0.006511355347287029,0.6592120763115119
493,6.060492293527208,-0.09764831175557731,0.3696513369528119,0.018029280637534673,0.6123193824096534
494,5.292194714685367,-0.15043380089308656,0.3260318824103618,0.026941069637728632,0.6470270479519096
495,5.726740228989648,0.022262745912428272,0.29770707754834885,0.004322719010203369,0.6979702034414478
496,5.8298788452835115,-0.1509331373952829,0.3130203903145013,0.020664111674276453,0.6663154980112223
497,5.915626947979939,0.07873580030561733,0.30854001897028965,0.00194425413229532,0.689515726897415
498,5.918744229412843,-0.0694322557648066,0.3198162669285223,0.0136460479548417,0.666537685116636
499,5.1474998076624905,0.0281562689346595,0.28175359031950054,0.009334017069468903,0.7089123926110306
500,5.3525983778338215,0.07376191171052682,0.3094650377181521,0.006030894102933726,0.6845040681789142
501,6.759674071148349,0.018797211964512783,0.3735119827473173,0.013280685131793757,0.613207332120889
502,6.523188109688104,-0.024724885568739197,0.3573047448976619,0.007255061642797822,0.6354401934595403
503,6.905053775759009,0.0433441329930595,0.3485942726080613,0.006788197649019501,0.6446175297429192
504,6.2906148380721625,0.15819241166375964,0.37283215817611076,0.0056206395814792365,0.62154720224241
505,6.52374740458219,0.18872325858670802,0.36620839123949245,0.0038180785387478267,0.6299735302217597
506,6.9691601360656135,0.030226807249675858,0.36783525592922545,0.016333174331312816,0.6158315697394617
507,6.191986763209122,0.09274247892645615,0.37726463377888625,0.007522852387925882,0.6152125138331879
508,6.783452394943864,0.10316661344702727,0.37207812541250734,0.005311895025931268,0.6226099795615614
509,6.781407568473758,0.08251069700291591,0.3861717782211083,0.009468156343268863,0.6043600654356228
510,6.229761524128058,-0.036225466903128556,0.3569711293231063,0.01011162451976616,0.6329172461571275
511,5.7320571520057975,0.0013324283483031607,0.2930229523923807,0.009516607632445162,0.6974604399751742
512,6.226650054694655,-0.0562514625197883,0.35406319550870247,0.016561743156303432,0.6293750613349941
513,6.643114799742184,0.14777732728346216,0.37962304274790115,0.005990138750473939,0.6143868185016249
514,5.566958477272683,-0.04317915515410409,0.36048623318539214,0.018202547666382574,0.6213112191482253
515,6.980463585800032,0.176521945512774,0.3296705227930999,0.006895063183662453,0.6634344140232377
516,6.91483377407838,0.12317586269368075,0.3792638643573424,0.010619501409871557,0.6101166342327861
517,6.174198345573966,0.04213485401774264,0.38105725661936624,0.011633387874743162,0.6073093555058906
518,6.145394613803386,0.16790311251996748,0.37302404744242523,0.005659563401893997,0.6213163891556808
519,7.474241769381719,0.2052985684546389,0.3850306294634401,0.006534666842311243,0.6084347036942487
520,6.164635799666762,0.09937909581859738,0.35839754048754746,0.008456091124239062,0.6331463683882135
521,6.909266662197072,-0.02532062099770549,0.37609962460992696,0.014211120086169537,0.6096892553039035
522,5.966665189352669,0.16762704725545508,0.30661736261896194,0.003265422805039442,0.6901172145759986
523,7.427869040736305,0.1654489453734609,0.38679679364340513,0.0034358270626435594,0.6097673792939513
524,5.636426397448077,0.13896833656504448,0.34173324364926855,0.009509004745310079,0.6487577516054214
525,6.028919112733914,0.049226177196780796,0.34178346267877346,0.005349455889363419,0.6528670814318631
526,6.028738402967147,-0.04445704991988819,0.3083647633179617,0.00866800438527593,0.6829672322967624
527,5.059787696901685,-0.21049996680894267,0.33637337122907407,0.027007449355435753,0.6366191794154902
528,6.20019329841928,0.07852132337002526,0.35366308093667687,0.009664206011062326,0.6366727130522608
529,5.8838048358845345,0.029575065374943144,0.3357399469336002,0.008220122710960953,0.6560399303554388
530,6.732912715863213,0.25707128351161046,0.3557957991456144,0.005666395071622088,0.6385378057827635
531,6.313027724301468,0.016330505157760022,0.34398827926666214,0.01724367167909041,0.6387680490542474
532,6.238501733002087,0.021663620487197832,0.3440869193801753,0.0106253416582347,0.64528773896159
533,7.092143385662931,0.18544840412163666,0.3588023938623567,0.0072713078703180445,0.6339262982673253
534,7.009682208209907,0.17244166869205557,0.3675843089966674,0.00981731306214173,0.6225983779411909
535,6.81404604849272,0.2227592503589877,0.36005664639936014,0.005438310147254655,0.6345050434533852
536,6.10529420574457,0.038945746929258895,0.30798471877879463,0.007666299508613195,0.6843489817125922
537,6.00797244817168,0.008068189531413417,0.3185460471450927,0.008222403185746852,0.6732315496691604
538,5.688729846988158,0.03366871517466308,0.35751930889158345,0.011997747445528728,0.6304829436628878
539,5.8692498430535744,0.0018541159966511955,0.393374246153169,0.009978795076562796,0.5966469587702682
540,6.304299982461245,0.024143019612283823,0.3286919499354484,0.010104235198886868,0.6612038148656647
541,6.326395903172122,-0.07336210602885629,0.36671658762993575,0.013109620493447105,0.6201737918766171
542,7.299054305161647,0.18917687512231485,0.3782082354141913,0.005570989930563319,0.6162207746552454
543,5.850813544166534,-0.0024198905889578626,0.3248798106089348,0.012449500770454258,0.662670688620611
544,6.502407066339172,0.033590809990717396,0.3471578913068282,0.0075357706192336615,0.6453063380739381
545,5.177149940152518,-0.17482967715581843,0.3201331846612128,0.02944012400881385,0.6504266913299733
546,6.297873762874138,0.0021028799410922616,0.370837762025682,0.007439829931306041,0.6217224080430119
547,5.696342869088944,-0.012106982917200249,0.3742509080739147,0.013249483860341527,0.6124996080657438
548,5.731906727639386,0.2731573175409787,0.323182533490142,0.007323521648685494,0.6694939448611725
549,5.308966175052633,-0.03152530538229659,0.31836215631923487,0.010625511333214044,0.6710123323475511
550,6.957392470213891,0.18572631337467183,0.41837648249865766,0.004381294455572671,0.5772422230457697
551,6.206428440729403,-0.007023515186414642,0.4126518840070817,0.01750299384212245,0.5698451221507959
552,6.022822228823649,0.07379303861364495,0.342850572472118,0.009005727557317489,0.6481436999705645
553,6.464775738749724,0.036969255543886526,0.3803736070306237,0.006471869686750786,0.6131545232826255
554,6.1424431250060465,-0.016115413409002244,0.3304122001151965,0.010886298854377474,0.658701501030426
555,5.970696857833588,0.13316100341949344,0.3732590406205768,0.006740791680824532,0.6200001676985987
556,5.028842738130685,-0.10310851144940347,0.32664970813288985,0.022890415023393285,0.6504598768437169
557,5.838218035557446,0.0384551690396977,0.3504503758675981,0.0057743780102551545,0.6437752461221468
558,6.56534806996023,-0.00038765037209920195,0.3582415777372642,0.010366435730959023,0.6313919865317767
559,5.7258494980528045,0.10451737884128143,0.32860511081480304,0.006972237465503572,0.6644226517196934
560,5.710529164248414,0.16333531817243774,0.28824788741546836,0.005317531046162727,0.7064345815383689
561,6.500335552424919,-0.02067978570580653,0.35463321040154283,0.013382094806377087,0.6319846947920801
562,6.451544358979729,0.13734729287092318,0.35725438570760815,0.003676419432630973,0.6390691948597609
563,6.463190739420924,0.3936561855243097,0.384933557777149,0.012433052652856325,0.6026333895699947
564,6.368520982809681,-0.09837067152542289,0.3487474412105721,0.019304385662106016,0.6319481731273219
565,5.992118757411829,0.011590845111850712,0.35957125628717457,0.011212746596147127,0.6292159971166783
566,6.2436189124982056,0.060515487842064175,0.3098802493783072,0.00677211269275374,0.683347637928939
567,6.689409756688212,-0.06471493093399161,0.4230945106903837,0.01673291260327009,0.5601725767063462
568,6.070557388323301,-0.01596024368652138,0.3803374083135382,0.010744614275659037,0.6089179774108028
569,5.80454467463942,-0.19919896770858703,0.33564466810860666,0.030857537521270684,0.6334977943701227
570,5.677339018266828,0.020369957324219534,0.3608759563658131,0.013990585540700817,0.6251334580934861
571,6.153150997091662,-0.027632133575306916,0.3486460471437844,0.01773316746605108,0.6336207853901645
572,7.155532939763695,0.1556011369392829,0.4038823712973629,0.005265811814545718,0.5908518168880914
573,6.223251929145794,0.02386180534182447,0.3768751983050998,0.006048648239204868,0.6170761534556953
574,5.958881396820084,0.21065080246753976,0.33081699883967525,0.00655533884608922,0.6626276623142355
575,6.042230301745031,0.1936190335349668,0.3176950170002823,0.0043718380798216105,0.6779331449198961
576,5.50949643842637,0.04161893946364703,0.27689807025434576,0.005211164146508351,0.7178907655991459
577,6.04630301647636,-0.016569176879322356,0.33985977608487117,0.007841979185363779,0.652298244729765
578,6.1378996324884465,0.05240313903043248,0.34421323236781054,0.006279218797351049,0.6495075488348384
579,6.22915860350246,0.19870451061879635,0.3346635796391332,0.004276554472508742,0.6610598658883581
580,5.980796921244354,0.0451473626143013,0.3329720583167129,0.004775309641677106,0.66225263204161
581,6.017513310800122,0.043838060378690535,0.33886252966503017,0.0036199290341797363,0.6575175413007901
582,6.150277728262499,0.20279453589779362,0.37330138421271936,0.0061342839554401896,0.6205643318318405
583,6.486226764308352,0.027634112670614996,0.34719634233014124,0.010316618521810261,0.6424870391480485
584,6.777563272443986,0.0661810378971488,0.40484852745524047,0.013067723800472608,0.5820837487442869
585,5.712212614952321,-0.20444962356477347,0.3629600146186299,0.025785093920396185,0.6112548914609739
586,5.874291153236362,0.1144642774933331,0.35099399482128035,0.00483527471277434,0.6441707304659453
587,6.048758813502954,-0.016956904119089344,0.32280969000227094,0.01554383580394475,0.6616464741937843
588,6.286884881548884,0.13642596193384282,0.3314032557164251,0.006064862842871277,0.6625318814407036
589,6.414896490677574,0.1311986922407531,0.33665915246856515,0.0054890521183017515,0.6578517954131331
590,6.515314821985399,0.10006285480713295,0.35100043925043745,0.012531436902080695,0.6364681238474819
591,6.421389405989879,0.07751957918648422,0.35570413600353634,0.009248631141465458,0.6350472328549982
592,6.502295500399047,0.14559678755733962,0.36958327739410063,0.003754910334777539,0.6266618122711218
593,6.097742530042365,0.08163688468226393,0.3427503923486152,0.00610898474944227,0.6511406229019425
594,6.006660334002135,0.2095892897835121,0.33219359472347876,0.005634992353501289,0.66217141292302
595,6.748361822723344,-0.030341079900185086,0.3942402431890197,0.015339221836069117,0.5904205349749112
596,5.83322011192409,0.26562711188338106,0.3694858948758731,0.006854251897107921,0.623659853227019
597,6.386476259371054,0.3253745511028283,0.3901134209615484,0.00940411506266775,0.6004824639757839
598,6.3158092139380795,0.09605119560329722,0.35616016302244646,0.00548764994591433,0.6383521870316392
599,6.208612317983235,0.03995576547701507,0.3990196596742852,0.013667147813696712,0.5873131925120181
600,5.804729087990228,-0.15804490003915728,0.2738952279561471,0.02090712057202443,0.7051976514718284
601,6.387672849549257,0.04810241740836663,0.339604721422544,0.014151526236779455,0.6462437523406765
602,6.417544756909434,0.03420431777098898,0.382265598918786,0.007030814232120708,0.6107035868490933
603,6.466929758021341,0.10890214626479278,0.32144024193381054,0.0025460886063677912,0.6760136694598217
604,6.497456925743892,0.10760831414651406,0.4003501845497266,0.010598911170810243,0.5890509042794632
605,6.218370821381466,0.22372649448916437,0.3790886148689614,0.008561640817806193,0.6123497443132324
606,6.717181263766363,0.23363400595070338,0.349841541120516,0.0046029951506622035,0.6455554637288218
607,6.20136230359646,-0.05000209535966693,0.3210843247918113,0.012020082182084335,0.6668955930261043
608,6.52866754319091,0.10671507923532886,0.3406313618912269,0.004180308485530193,0.6551883296232429
609,6.498964118169892,0.1679545363134558,0.3521216743455514,0.0040672944614909,0.6438110311929577
610,5.911509483843819,0.02864459251655216,0.3358460491207468,0.004126923143013217,0.66002702773624
611,5.1633097604876275,-0.1041332198452265,0.2666966195922955,0.014147355250354487,0.71915602515735
612,4.565809981270063,-0.15643961076728186,0.2807827785354718,0.028941970459350264,0.690275251005178
613,5.540966159735652,-0.012483306100349978,0.3196614337981632,0.010562301360616255,0.6697762648412205
614,6.267393704574458,-0.05179823670080275,0.3394570043550852,0.008468438986833027,0.6520745566580818
615,5.569249613022307,0.026013646105526256,0.3318885502314961,0.015762976765878345,0.6523484730026256
616,6.298621758519352,0.03560327741013669,0.36286116695328596,0.01024358332585018,0.6268952497208639
617,6.813150465699028,0.14913276510794482,0.4074163529645354,0.007321071367114018,0.5852625756683506
618,6.094742399996992,-0.033979931928906026,0.35722213993654983,0.012755229873030793,0.6300226301904194
619,4.728192548100702,-0.012028921133921955,0.2688519384980105,0.012603198595277143,0.7185448629067124
620,7.246553412199084,0.06763796147745982,0.37329405229547097,0.015923799456085463,0.6107821482484436
621,6.200899015027869,0.18720198962248524,0.38598119784189167,0.00429807414169503,0.6097207280164133
622,5.948705661342355,0.019048627346055724,0.33856285217784354,0.007062576075794524,0.6543745717463619
623,6.145306543150466,0.2542406580291754,0.39817442049815005,0.006060311727196843,0.5957652677746531
624,6.892747497724688,0.33712195652913124,0.3808076500023749,0.011003199522301055,0.6081891504753241
625,7.626824235301609,-0.003418662695539254,0.36752403600068057,0.008998275351389362,0.6234776886479301
626,6.600137141722591,0.016237726211431713,0.38456744772730506,0.014240982906809807,0.6011915693658851
627,6.982133295539284,0.050263681023416495,0.3633677273364014,0.006106557863191864,0.6305257148004068
628,6.6118721705416545,0.21074878243395379,0.3534716238521244,0.005136097727047262,0.6413922784208284
629,6.587862953210682,-0.007995858523829114,0.3400909775992256,0.007981730778463758,0.6519272916223107
630,6.694162641722815,-0.023829700189948788,0.38300891986182023,0.009534648308931304,0.6074564318292485
631,6.560207847959288,0.14882059147971116,0.3360588822903445,0.007546742445184995,0.6563943752644705
632,6.127278259533875,0.13503857786599838,0.3148498547057307,0.0040361580550996035,0.6811139872391697
633,6.382404175439504,-0.09477623832043491,0.39439147238381694,0.009414737523984085,0.596193790092199
634,5.628046421609365,-0.04234985106017142,0.3337946204574446,0.01484553597472088,0.6513598435678345
635,6.054321759073344,0.11636845172454446,0.3732130319228836,0.00725916960324946,0.619527798473867
636,6.840142560248354,0.18476468304580074,0.38228393590374116,0.008029946621795403,0.6096861174744634
637,6.348764378438441,0.16410662352556393,0.3425664298023277,0.007923314927343161,0.6495102552703291
638,6.24178109840091,0.21075886859336634,0.35284521872147384,0.005564697905436844,0.6415900833730893
639,5.64403389428348,-0.07676483794200717,0.31262225841550983,0.007819080638016396,0.6795586609464738
640,7.032173066926393,0.08129397278226236,0.3860540488898386,0.008142052598913818,0.6058038985112476
641,5.841629263799289,0.021899657807820105,0.3324641486393898,0.01417234404208334,0.6533635073185269
642,6.411334537300046,0.0731953578883866,0.36863197162602596,0.003607405906560557,0.6277606224674135
643,5.8362760509461555,0.15258231242087206,0.31893451663452005,0.010248880867027743,0.6708166024984522
644,6.375361010495415,0.10860311807407896,0.36619315322546153,0.0035615560084620856,0.6302452907660764
645,6.829818989635448,-0.050439849941835035,0.38252028931654475,0.016247419314662837,0.6012322913687924
646,6.760089441373426,0.018488915632186576,0.4091422357012811,0.013942865748062971,0.5769148985506559
647,6.207820513308825,0.047212057138758645,0.36880922469072325,0.008804266287869955,0.6223865090214068
648,5.668718251753808,-0.02077957604565217,0.31554331374731553,0.016675856634690345,0.6677808296179941
649,7.784882626612968,0.15686818398712266,0.4170602954357933,0.0025338415550358317,0.5804058630091709
650,6.440731078571838,0.24680892141963184,0.37515196988826705,0.010268234189011793,0.6145797959227212
651,5.972111256292307,-0.006233546814804036,0.34667107256422014,0.008406234563392734,0.6449226928723871
652,5.562357061837023,0.04822733463463624,0.3274157503981731,0.008188372185632342,0.6643958774161945
653,5.614789859658014,0.25857395065908584,0.3197762774192231,0.006873122745552851,0.673350599835224
654,7.563563185138139,0.2848887517231269,0.4184523286151401,0.00812321805662003,0.5734244533282399
655,6.311010036571881,-0.0021115250469945224,0.32126342316775314,0.007861430493594002,0.6708751463386529
656,6.347018173394881,0.042864082823173,0.37318869811528077,0.00932221731863847,0.6174890845660808
657,6.173322943269745,0.1705078089895844,0.33653184762499555,0.004643846280647179,0.6588243060943573
658,6.7941084013795585,0.09744072297901596,0.3649335190683267,0.006601856058926048,0.6284646248727472
659,6.58733697649032,0.2742985407535157,0.3965409075497675,0.009314733337867975,0.5941443591123645
660,6.310599953622835,-0.07530539620409726,0.3963297385154143,0.025548423777941975,0.5781218377066437
661,6.0733789877932125,-0.037040093877212854,0.34451215331649665,0.010965251758717653,0.6445225949247857
662,5.441851500800159,-0.02671103888794768,0.3443286968233539,0.013699982364417496,0.6419713208122286
663,6.389670403727328,0.0434751534511717,0.3867158761345316,0.015116368057892404,0.598167755807576
664,6.997986977835218,0.06402634783867711,0.39582067669006743,0.01230528756792254,0.59187403574201
665,6.8195292515159105,0.2090104934456054,0.3603984780094736,0.004340002245497632,0.6352615197450288
666,6.304892183737459,0.12521094145187117,0.36570638331992855,0.0059462324322508975,0.6283473842478206
667,6.873697462672084,0.03786347158983627,0.3985384558493164,0.008811322738800753,0.5926502214118828
668,6.642652757654622,0.18361968455877697,0.3863745994509389,0.007359889999996705,0.6062655105490644
669,5.8804022821270685,0.09791414096283368,0.3633076461912134,0.0038335863783537927,0.6328587674304328
670,6.535787135428352,0.2456488126939771,0.35200783990147066,0.006161922934186492,0.6418302371643428
671,6.042348195622864,0.09440759062410109,0.3181499015034672,0.004208495075048391,0.6776416034214844
672,6.044188978657296,0.13356063900587412,0.3830499597395115,0.007512211072385644,0.6094378291881029
673,6.429404398823635,0.14675821158967484,0.3459540960842472,0.005180201448613531,0.6488657024671393
674,6.891674798928182,0.2694468324534727,0.368544369941532,0.007000330020654533,0.6244553000378135
675,6.1122285721730085,0.13267128356666458,0.3629875711389047,0.011041084562637304,0.625971344298458
676,6.106587086546271,0.023408958155700432,0.33976598301972394,0.009072991312077283,0.6511610256681988
677,5.209150521137169,-0.07124270279295608,0.303245726949167,0.0108428648494025,0.6859114082014305
678,6.62931717379681,0.06364361249468953,0.39277952807989125,0.012623821569194615,0.5945966503509141
679,6.446331535548672,-0.013401688314839788,0.3800888669906455,0.019047823870987912,0.6008633091383666
680,6.231980434844512,0.11776511987076166,0.3119782214726269,0.0026050864119657735,0.6854166921154073
681,5.496972994373021,-0.08336940934220483,0.2525615322109575,0.012977151206269466,0.734461316582773
682,6.262663511540139,0.036601019761984155,0.3614066773763742,0.012411508123863713,0.6261818144997621
683,5.957696482364922,0.006363942925961652,0.30112644785641407,0.01054457143563825,0.6883289807079477
684,6.317511861645985,0.2961825656013266,0.33227268802987614,0.007849711224393097,0.6598776007457308
685,5.4395089471333264,0.008702802587762903,0.30580966096621676,0.009462247547506575,0.6847280914862767
686,5.59638788102645,0.10465456870861178,0.3224184744984026,0.0061047420033286115,0.6714767834982688
687,8.252426410176163,0.24994720725749353,0.4277987249880429,0.007742972431284356,0.5644583025806728
688,6.322312582786376,0.040260943884443456,0.3812511050155325,0.006394299006424853,0.6123545959780426
689,7.011135077418348,0.19529585368147107,0.4177512964290056,0.006458185620113299,0.5757905179508811
690,6.027803430747761,-0.04856762324072861,0.36293523084450796,0.010754660605494126,0.6263101085499979
691,5.777318072591429,0.010762814218125527,0.3055730144833889,0.007130219900497559,0.6872967656161135
692,5.780197143460935,-0.04721267861806844,0.32261849479688903,0.013563225253660882,0.6638182799494501
693,5.676579655514271,0.14292890797292923,0.3151052523930535,0.0033868419530260208,0.6815079056539205
694,5.536645885435048,0.10762001830664403,0.32042638594336914,0.00656906172036098,0.6730045523362699
695,6.4405411165673705,0.12470548772831425,0.3689106155647457,0.004608970791175948,0.6264804136440784
696,5.5943137551437,-0.012299454396140774,0.333618439271082,0.015725255094485913,0.6506563056344321
697,5.175804552931102,0.06256797335125075,0.24090036967972434,0.006927487625876305,0.7521721426943994
698,6.656213481851064,0.1476280462137316,0.34331708524947263,0.005047138077051094,0.6516357766734763
699,5.586426060465265,-0.04421429758826001,0.3803090259035747,0.011478044550087219,0.6082129295463381
700,5.885612346692482,0.028033706675991255,0.3299583964592069,0.008608555442717658,0.6614330480980755
701,5.8090905846835765,0.060308935971138844,0.3375256467204297,0.0059874789344679935,0.6564868743451023
702,7.148124603995407,0.12814120545682162,0.3630340322171483,0.003726793730756517,0.6332391740520952
703,6.14141618431224,0.16194108224882342,0.3506683068924184,0.007490719049223549,0.641840974058358
704,6.524362668235899,0.09507113624004582,0.40221777274119236,0.004639006999381079,0.5931432202594266
705,6.431261254901217,-0.04052115472468554,0.3660362800796615,0.028172044623858472,0.60579167529648
706,5.499736847199741,0.035248086461717065,0.3401647314389044,0.00495278041873165,0.6548824881423639
707,6.652017959420823,0.1283414718474818,0.35198453783646283,0.004610867227049453,0.6434045949364877
708,6.064686554053903,-0.11957550689199437,0.3347857468915512,0.028462377324551424,0.6367518757838974
709,6.678694783350382,0.030274364399533127,0.3750120440214054,0.01921352922057773,0.6057744267580168
710,6.058433112632582,-0.031262173226887846,0.3262718285817514,0.01169690784818922,0.6620312635700594
711,5.934200019804161,0.017920332603734046,0.35282095950971404,0.011914198662419495,0.6352648418278665
712,6.859107181474813,0.14762402803584607,0.38553260147074986,0.008368563033092191,0.606098835496158
713,6.188477565816212,-0.051071829762862286,0.3766132822031295,0.006781129180122858,0.6166055886167476
714,6.743733689332955,0.10629616510842244,0.3788696849940662,0.006100694737662671,0.6150296202682711
715,6.92068194285617,0.11282559961240679,0.3434216944651595,0.006393043536911336,0.6501852619979291
716,7.693525248017733,0.054575777182304996,0.39314479107949485,0.006355886022398893,0.6004993228981063
717,7.268817675784144,0.23590740221729245,0.4018336563669843,0.004361035372795086,0.5938053082602206
718,6.1115855371637196,0.06710464367492985,0.34624917700944674,0.011014269156734702,0.6427365538338186
719,6.2786156051949655,0.031318311595989634,0.3666268684651144,0.01229793696558834,0.6210751945692973
720,6.630771238685935,0.03513931440049056,0.3953008102006357,0.013859921937671937,0.5908392678616924
721,6.205909402233207,0.04769362276210831,0.34062422876685766,0.014890031861813313,0.644485739371329
722,6.045701523273575,-0.0035597986226783007,0.3486887287211685,0.016076675985923994,0.6352345952929075
723,5.629360200746696,0.09158909450531905,0.3353714680653856,0.006281918280910015,0.6583466136537044
724,6.8027613237401265,0.07878645249793337,0.40022483977187456,0.013361306176660703,0.5864138540514647
725,6.409144583523379,-0.04253230677263442,0.3527681067827864,0.01288948923129457,0.634342403985919
726,5.512607239023815,0.12888842241041853,0.3304312179076708,0.0037177570712020325,0.6658510250211271
727,5.5551469035239585,0.21226389786380118,0.32991762816743797,0.010209424690789226,0.6598729471417728
728,5.5789652803006735,0.043307184888133676,0.319906246523223,0.00529545489077371,0.6747982985860033
729,6.659035140107912,0.062138465763422523,0.3789466874736498,0.014716161521051374,0.6063371510052988
730,6.119894945366233,-0.029921751894958604,0.345094421553837,0.012599369398573812,0.6423062090475892
731,6.188335221230253,-0.021734084704643664,0.3497160552706985,0.008745893298559126,0.6415380514307424
732,6.475249147418904,0.06072733887982018,0.3660557153547448,0.006535194400005828,0.6274090902452494
733,6.335418329472859,0.09763660802861107,0.3368595045102438,0.008964248370689987,0.6541762471190662
734,6.912283018830391,0.20702732743509333,0.39912477515400996,0.010451838980254535,0.5904233858657355
735,5.549997090599822,-0.15097876618970485,0.3052988672728011,0.0290353003263073,0.6656658324008916
736,6.486053726976389,0.22618634019649697,0.40641933018100024,0.008409944630448585,0.5851707251885512
737,6.335743635121005,0.060361196357662905,0.3514669086041603,0.007649664592583538,0.6408834268032562
738,6.007151036904677,0.29864339215563085,0.3683258824053625,0.00814861242661219,0.6235255051680253
739,5.710936848784045,-0.07451629967771556,0.33523339135223873,0.01313344342727607,0.6516331652204852
740,6.009656181286294,-0.04496188578061844,0.36262973928898506,0.020551495968553823,0.6168187647424611
741,6.176687920667304,0.11655331762986787,0.3648896682455671,0.009761896496190303,0.6253484352582426
742,5.540156547868033,-0.026260227089337285,0.30149953060352963,0.006971694519193328,0.691528774877277
743,5.738611853621308,-0.019396472755703442,0.31687670344181423,0.020743672519983825,0.6623796240382019
744,6.259740092593883,-0.059606321079121116,0.38270020169648716,0.011253251798540698,0.6060465465049721
745,5.583896827335868,-0.10582043197252311,0.3123423892010315,0.016604243813543307,0.6710533669854252
746,6.741329523893351,0.08769126209235534,0.36341766800504294,0.006555492426360443,0.6300268395685966
747,6.67129608764187,0.13681637158404847,0.37168894456979884,0.0023787480833019625,0.6259323073468992
748,6.008260478392777,0.07095964369855068,0.3384641856655338,0.011338985308039784,0.6501968290264264
749,7.449949105809926,0.13580597947433493,0.4003074082710202,0.004604343935525557,0.5950882477934543
750,6.255368842945889,0.04219881095792832,0.3411948058496899,0.0015504209543379388,0.6572547731959721
751,5.700983962501888,0.09864709536843641,0.30702606563632506,0.0073283263147377875,0.6856456080489371
752,6.347058078528399,0.09971420150045507,0.3457503470564792,0.005280806130727234,0.6489688468127935
753,6.822042537211516,0.06877715510096394,0.36291527542399277,0.005907395602236132,0.6311773289737711
754,6.095577998097174,0.09473869092605369,0.3185494959814535,0.005026709509995453,0.6764237945085511
755,5.832846016886148,-0.013140663460319502,0.3424553024229904,0.005075493113710028,0.6524692044632996
756,5.474395367031651,0.010251500973208039,0.30818915470041747,0.01483420495456561,0.6769766403450169
757,6.903697597039092,0.19034630957815413,0.3475429142882717,0.0036587599611764277,0.6487983257505519
758,5.045296163482793,-0.12592824174153527,0.2826013633122378,0.02776919133831318,0.689629445349449
759,7.009210031256588,0.0063727355312961365,0.35453484228247223,0.008391082869359412,0.6370740748481684
760,7.00220632660871,0.21259771606646538,0.3949497406748869,0.006148565514013382,0.5989016938110997
761,5.713226469805299,0.19345932666437005,0.3323952433851451,0.004473856396954468,0.6631309002179004
762,6.152954581279229,0.09303625468043286,0.3721196735087802,0.013970019868730865,0.6139103066224889
763,5.885308794014839,-0.002041429739097822,0.32684013247828847,0.013256147940490348,0.6599037195812212
764,6.148647409812544,0.19963027690664958,0.3709681489319606,0.005343907817325411,0.623687943250714
765,5.795776755525807,0.11937108965615284,0.33252197731417893,0.002739845195672108,0.664738177490149
766,7.426784064583832,0.22674671212655095,0.40742487041174863,0.007491153490395697,0.5850839760978557
767,6.458290496321034,0.0694228312195726,0.3853584711567002,0.005354713141246248,0.6092868157020536
768,5.8362943000824075,-0.021255142841678065,0.30336372137909684,0.007228755457393987,0.6894075231635092
769,6.8281881002391165,-0.10147169875573958,0.37922699242868685,0.01876855082397566,0.6020044567473375
770,5.474399351370858,0.05043803920079437,0.31800960601362915,0.0029357202501382185,0.6790546737362326
771,7.77966343099709,0.26361208892182386,0.3899689917872453,0.006153950860389168,0.6038770573523655
772,6.226708651332294,0.1263224418004274,0.3282296442376418,0.006562615864182164,0.665207739898176
773,6.58054741202189,-0.14321482425018672,0.37609569249073455,0.017926992726723656,0.6059773147825418
774,6.244968795592687,-0.10063242794259875,0.33356143625037016,0.016527718928919466,0.6499108448207104
775,5.820962815421167,0.13142359009130367,0.3511701595747876,0.004863003257647214,0.6439668371675652
776,5.94784991828903,-0.11383773914982953,0.33220609942859586,0.013933479647463554,0.6538604209239406
777,6.1051479635102845,0.05010733500676601,0.3429030054488388,0.004641687584118648,0.6524553069670426
778,6.6275879652020855,-0.004013341576105667,0.3602249989799624,0.010623374738797264,0.6291516262812403
779,5.211605144544368,-0.0006848533851790961,0.29433306121908975,0.013159479960568432,0.6925074588203418
780,5.877764925227258,0.14942750815492456,0.36512313195253887,0.007043559146722389,0.6278333089007387
781,6.336221895727774,0.19543478381906,0.3526402456979195,0.0032643073208914464,0.644095446981189
782,6.184302549500358,0.0414071098238491,0.3190749395958987,0.008413050006822909,0.6725120103972784
783,6.349586223822972,0.28040883336139455,0.3744348563129656,0.007012851249703189,0.6185522924373312
784,5.884013303874374,0.019003106186964658,0.34303070302494487,0.013819233616542026,0.6431500633585131
785,6.595788952666841,0.18864960662129793,0.35961712297828513,0.004042430362459382,0.6363404466592555
786,6.3527125891498315,0.007713528113927559,0.3496184422054609,0.003950861403004158,0.6464306963915349
787,4.932416073665656,0.19566143769601219,0.3002909120207449,0.005473513575954769,0.6942355744033003
788,5.533306906047997,-0.05330579384531031,0.34067254640668065,0.015916792604609542,0.6434106609887098
789,6.775207969248953,-0.008641544940044987,0.40401792695047567,0.009536087926172332,0.586445985123352
790,6.459582738657924,0.12293454204382392,0.3603851821782737,0.005484971141541617,0.6341298466801847
791,6.618066106978007,0.1066928538069929,0.389178406186452,0.005650794686184846,0.6051707991273632
792,5.001416092173439,0.03998769352669029,0.28653008229829335,0.005806059201368896,0.7076638585003378
